"","site","group","year","var","estimate","MOE","diff","statsig_90per_value","statsig_90per","statsig_95per_value","statsig_95per"
"217","Fresno","TCC",2013,"ed_belowhs_per",48.5110285245427,3.01430488643388,0,0,NA,0,NA
"218","Fresno","Control",2013,"ed_belowhs_per",38.8757235538635,3.63113254218377,-19.8620917010748,3.35861306475723,"significant",4.00175173673202,"significant"
"219","Fresno","TCC",2014,"ed_belowhs_per",47.8648027575641,2.76194303660426,0,0,NA,0,NA
"220","Fresno","Control",2014,"ed_belowhs_per",37.8990771647359,2.62686019278555,-20.8205717326461,4.30091731146815,"significant",5.12449722217481,"significant"
"221","Fresno","TCC",2015,"ed_belowhs_per",46.3882087022038,2.77812721612,0,0,NA,0,NA
"222","Fresno","Control",2015,"ed_belowhs_per",37.8258007048526,2.69851548657786,-18.4581561498071,3.63677580167948,"significant",4.33317967859683,"significant"
"223","Fresno","TCC",2016,"ed_belowhs_per",44.239349960077,2.47070337065594,0,0,NA,0,NA
"224","Fresno","Control",2016,"ed_belowhs_per",36.9898560981364,2.76025507976825,-16.3869809761736,3.21916318783193,"significant",3.83559869188485,"significant"
"225","Fresno","TCC",2017,"ed_belowhs_per",45.2552706287523,3.04714231486472,0,0,NA,0,NA
"226","Fresno","Control",2017,"ed_belowhs_per",35.9979811313429,2.71832394406069,-20.4557156963013,3.72928129766272,"significant",4.44339899295984,"significant"
"227","Fresno","TCC",2018,"ed_belowhs_per",43.0987549645232,2.54440782752635,0,0,NA,0,NA
"228","Fresno","Control",2018,"ed_belowhs_per",36.6533262855848,2.80007904310408,-14.9550229101604,2.80240125120164,"significant",3.33903127802749,"significant"
"229","Fresno","TCC",2013,"ed_aboveba_per",6.48197306819827,1.12419435058488,0,0,NA,0,NA
"230","Fresno","Control",2013,"ed_aboveba_per",6.72468047084418,1.01201473156604,3.74434450887603,0.26395030728505,"nonsignificant",0.314493983148144,"nonsignificant"
"231","Fresno","TCC",2014,"ed_aboveba_per",6.86039831482191,1.14253167277003,0,0,NA,0,NA
"232","Fresno","Control",2014,"ed_aboveba_per",7.79893972118594,1.25930985116327,13.6805672687592,0.90798207219548,"nonsignificant",1.08185097963717,"nonsignificant"
"233","Fresno","TCC",2015,"ed_aboveba_per",5.75908834055378,0.980521009383023,0,0,NA,0,NA
"234","Fresno","Control",2015,"ed_aboveba_per",8.35366562100616,1.28847275467404,45.0518750021969,2.63603193002713,"significant",3.14080400173445,"significant"
"235","Fresno","TCC",2016,"ed_aboveba_per",6.47691512845803,1.01957892108085,0,0,NA,0,NA
"236","Fresno","Control",2016,"ed_aboveba_per",8.41000235904695,1.32170975410329,29.8458014695203,1.90498304770839,"significant",2.26976703556745,"significant"
"237","Fresno","TCC",2017,"ed_aboveba_per",6.12463349932517,1.13456768467047,0,0,NA,0,NA
"238","Fresno","Control",2017,"ed_aboveba_per",7.92405947897659,1.3406712035455,29.3801413562082,1.68537841291642,"significant",2.00811044943233,"significant"
"239","Fresno","TCC",2018,"ed_aboveba_per",7.63532509259672,1.32475374966241,0,0,NA,0,NA
"240","Fresno","Control",2018,"ed_aboveba_per",7.98912633089179,1.42823523482414,4.63374164170319,0.298764629748006,"nonsignificant",0.355974877997624,"nonsignificant"
"241","Fresno","TCC",2013,"emp_16plus_per",36.1879932859541,2.54499220984413,0,0,NA,0,NA
"242","Fresno","Control",2013,"emp_16plus_per",42.6475279106858,1.70198095229199,17.8499387177651,3.47065176457045,"significant",4.13524465565841,"significant"
"243","Fresno","TCC",2014,"emp_16plus_per",36.6266510853784,2.31181727977322,0,0,NA,0,NA
"244","Fresno","Control",2014,"emp_16plus_per",43.2820153953814,2.06892199294445,18.1708240114256,3.52889535522596,"significant",4.20464127431178,"significant"
"245","Fresno","TCC",2015,"emp_16plus_per",36.5197132616487,2.15679634450224,0,0,NA,0,NA
"246","Fresno","Control",2015,"emp_16plus_per",42.4835646457268,1.97681950495042,16.3304989317674,3.35325313543648,"significant",3.99536543796687,"significant"
"247","Fresno","TCC",2016,"emp_16plus_per",38.3566012330806,2.28723578776839,0,0,NA,0,NA
"248","Fresno","Control",2016,"emp_16plus_per",42.7200818069716,1.97820155117719,11.3760876449287,2.37363277979976,"significant",2.82815820571887,"significant"
"249","Fresno","TCC",2017,"emp_16plus_per",39.6050564205114,2.20246048667387,0,0,NA,0,NA
"250","Fresno","Control",2017,"emp_16plus_per",45.6291883842144,2.14489598764245,15.2105122632352,3.22338406609895,"significant",3.84062782343705,"significant"
"251","Fresno","TCC",2018,"emp_16plus_per",40.0633022683313,1.96095790146941,0,0,NA,0,NA
"252","Fresno","Control",2018,"emp_16plus_per",46.4957810189347,2.18901217571249,16.0557876820056,3.6004727586923,"significant",4.28992498908019,"significant"
"253","Fresno","TCC",2013,"heating_elec_per",26.9882143210855,2.59766114558794,0,0,NA,0,NA
"254","Fresno","Control",2013,"heating_elec_per",42.0101480503232,3.00193377637861,55.6610880235279,6.22474002713496,"significant",7.41671152169272,"significant"
"255","Fresno","TCC",2014,"heating_elec_per",25.7070902750872,2.30403906853403,0,0,NA,0,NA
"256","Fresno","Control",2014,"heating_elec_per",43.1126888007239,2.8397950038523,67.7073847696584,7.82960634580316,"significant",9.32889266733994,"significant"
"257","Fresno","TCC",2015,"heating_elec_per",26.3597094050658,2.50908148832996,0,0,NA,0,NA
"258","Fresno","Control",2015,"heating_elec_per",44.4216570959803,2.96025553991296,68.5210425250113,7.65663851657787,"significant",9.12280333890129,"significant"
"259","Fresno","TCC",2016,"heating_elec_per",27.2552413925755,2.69804464029205,0,0,NA,0,NA
"260","Fresno","Control",2016,"heating_elec_per",43.2401091405184,2.85600910962855,58.64878434831,6.69274515373423,"significant",7.97433465125781,"significant"
"261","Fresno","TCC",2017,"heating_elec_per",30.4750979829844,2.83704880803923,0,0,NA,0,NA
"262","Fresno","Control",2017,"heating_elec_per",43.2306639288159,2.97551932867692,41.8557011792167,5.10374980035356,"significant",6.08106359191062,"significant"
"263","Fresno","TCC",2018,"heating_elec_per",32.3072630893704,2.94347406379302,0,0,NA,0,NA
"264","Fresno","Control",2018,"heating_elec_per",41.957377494231,2.80745743644596,29.8697985594319,3.90259724302746,"significant",4.64990309807527,"significant"
"265","Fresno","TCC",2013,"heating_utilitygas_per",70.3179162127364,2.74629784551403,0,0,NA,0,NA
"266","Fresno","Control",2013,"heating_utilitygas_per",55.7447695836519,2.75687990037145,-20.7246565512488,6.16055574336662,"significant",7.34023663039427,"significant"
"267","Fresno","TCC",2014,"heating_utilitygas_per",71.5129794653235,2.44682166646824,0,0,NA,0,NA
"268","Fresno","Control",2014,"heating_utilitygas_per",54.3258857103083,2.84282120195764,-24.0335305332218,7.53777884325108,"significant",8.98118330259704,"significant"
"269","Fresno","TCC",2015,"heating_utilitygas_per",70.4889063420381,2.58613259105123,0,0,NA,0,NA
"270","Fresno","Control",2015,"heating_utilitygas_per",52.994257588187,2.91813544374617,-24.8190100566472,7.3807070139572,"significant",8.79403388897028,"significant"
"271","Fresno","TCC",2016,"heating_utilitygas_per",69.8499711482978,2.60281427627758,0,0,NA,0,NA
"272","Fresno","Control",2016,"heating_utilitygas_per",53.5675306957708,2.88813734584181,-23.3105900902348,6.8891755871883,"significant",8.20837942303287,"significant"
"273","Fresno","TCC",2017,"heating_utilitygas_per",66.6857852977727,2.72459981211425,0,0,NA,0,NA
"274","Fresno","Control",2017,"heating_utilitygas_per",53.429158110883,2.92845643275689,-19.8792398225421,5.45190698541784,"significant",6.49588917411487,"significant"
"275","Fresno","TCC",2018,"heating_utilitygas_per",63.9077466753464,2.76698034393119,0,0,NA,0,NA
"276","Fresno","Control",2018,"heating_utilitygas_per",54.06542690376,2.79312850325325,-15.4008242875245,4.11803728991459,"significant",4.90659762202589,"significant"
"277","Fresno","TCC",2013,"heating_other_fossil_per",0.74279488957116,0.4521027802887,0,0,NA,0,NA
"278","Fresno","Control",2013,"heating_other_fossil_per",1.2858830888997,0.553354510561177,73.1141539816038,1.2502494005097,"nonsignificant",1.48965886018177,"nonsignificant"
"279","Fresno","TCC",2014,"heating_other_fossil_per",0.678031770631538,0.406947760810811,0,0,NA,0,NA
"280","Fresno","Control",2014,"heating_other_fossil_per",1.55216816315167,0.627555898841743,128.922630233969,1.92252106616196,"significant",2.29066339798021,"significant"
"281","Fresno","TCC",2015,"heating_other_fossil_per",0.657765560573336,0.403315302410337,0,0,NA,0,NA
"282","Fresno","Control",2015,"heating_other_fossil_per",1.58599945310364,0.675767758460826,141.11926013901,1.94027779879029,"significant",2.31182035600545,"significant"
"283","Fresno","TCC",2016,"heating_other_fossil_per",0.577034045008656,0.372671337677509,0,0,NA,0,NA
"284","Fresno","Control",2016,"heating_other_fossil_per",1.35743519781719,0.573789367639324,135.243519781719,1.87631632798201,"significant",2.23561094397856,"significant"
"285","Fresno","TCC",2017,"heating_other_fossil_per",0.449287830991301,0.367042973862681,0,0,NA,0,NA
"286","Fresno","Control",2017,"heating_other_fossil_per",1.23203285420945,0.581284803656347,174.219057189043,1.87298191612057,"significant",2.23163802771812,"significant"
"287","Fresno","TCC",2018,"heating_other_fossil_per",0.399888403236306,0.353831913753549,0,0,NA,0,NA
"288","Fresno","Control",2018,"heating_other_fossil_per",1.56101533867246,0.661455092972579,290.362742714999,2.54624083839874,"significant",3.03381887128361,"significant"
"289","Fresno","TCC",2013,"heating_other_nonfossil_per",0.0099039318609488,0.211953266596876,0,0,NA,0,NA
"290","Fresno","Control",2013,"heating_other_nonfossil_per",0.298880934176687,0.314798213000102,2917.80079238201,1.25260635620702,"nonsignificant",1.49246714782113,"nonsignificant"
"291","Fresno","TCC",2014,"heating_other_nonfossil_per",0.0387446726075165,0.215283794469854,0,0,NA,0,NA
"292","Fresno","Control",2014,"heating_other_nonfossil_per",0.250574232616413,0.259355445476113,546.732094382961,1.03380749684681,"nonsignificant",1.23177063454088,"nonsignificant"
"293","Fresno","TCC",2015,"heating_other_nonfossil_per",0.215982721382289,0.2934801956869,0,0,NA,0,NA
"294","Fresno","Control",2015,"heating_other_nonfossil_per",0.266611977030353,0.253163307137144,23.4413453650533,0.214882111269333,"nonsignificant",0.256029749597503,"nonsignificant"
"295","Fresno","TCC",2016,"heating_other_nonfossil_per",0.250048086170417,0.304358886899822,0,0,NA,0,NA
"296","Fresno","Control",2016,"heating_other_nonfossil_per",0.38881309686221,0.345525492722357,55.4953300451254,0.495741423357733,"nonsignificant",0.590670632085809,"nonsignificant"
"297","Fresno","TCC",2017,"heating_other_nonfossil_per",0.258101519931173,0.311439019108077,0,0,NA,0,NA
"298","Fresno","Control",2017,"heating_other_nonfossil_per",0.609171800136893,0.471492875880833,136.02022967526,1.0220229509118,"nonsignificant",1.21772947342683,"nonsignificant"
"299","Fresno","TCC",2018,"heating_other_nonfossil_per",0.446387054775412,0.376641958497003,0,0,NA,0,NA
"300","Fresno","Control",2018,"heating_other_nonfossil_per",0.909461110356997,0.64486093893904,103.738235826433,1.02003285980877,"nonsignificant",1.21535830104874,"nonsignificant"
"301","Fresno","TCC",2013,"heating_no_per",1.94117064474596,0.820607844080872,0,0,NA,0,NA
"302","Fresno","Control",2013,"heating_no_per",0.500451796760965,0.346611495808234,-74.2190724903293,2.66048989880539,"significant",3.16994541134259,"significant"
"303","Fresno","TCC",2014,"heating_no_per",1.97597830298334,0.918732324350455,0,0,NA,0,NA
"304","Fresno","Control",2014,"heating_no_per",0.61251479084012,0.393836228637923,-69.0019475459147,2.24382205669014,"significant",2.67349011009889,"significant"
"305","Fresno","TCC",2015,"heating_no_per",2.17946200667583,0.963848040274521,0,0,NA,0,NA
"306","Fresno","Control",2015,"heating_no_per",0.669948044845502,0.424305134969243,-69.2608523207375,2.35792422369058,"significant",2.80944162822708,"significant"
"307","Fresno","TCC",2016,"heating_no_per",1.96191575302943,0.90361835032312,0,0,NA,0,NA
"308","Fresno","Control",2016,"heating_no_per",1.31650750341064,0.577017729195448,-32.8968381349811,0.990262970087164,"nonsignificant",1.17988779414641,"nonsignificant"
"309","Fresno","TCC",2017,"heating_no_per",2.01701558168435,0.938924922086071,0,0,NA,0,NA
"310","Fresno","Control",2017,"heating_no_per",1.38261464750171,0.62136853511855,-31.4524557937659,0.926883371985382,"nonsignificant",1.10437167725918,"nonsignificant"
"311","Fresno","TCC",2018,"heating_no_per",2.81781828326979,1.29577873338937,0,0,NA,0,NA
"312","Fresno","Control",2018,"heating_no_per",1.37776571195873,0.65237972920349,-51.1052320109166,1.63288330840273,"nonsignificant",1.94556309086282,"nonsignificant"
"313","Fresno","TCC",2013,"hlth_ins_per",74.3580676748994,1.80598447462862,0,0,NA,0,NA
"314","Fresno","Control",2013,"hlth_ins_per",77.5798815355291,1.60004432568528,4.33283698914261,2.1965476302836,"significant",2.61716313395493,"significant"
"315","Fresno","TCC",2014,"hlth_ins_per",75.3075760846104,2.25482704621545,0,0,NA,0,NA
"316","Fresno","Control",2014,"hlth_ins_per",79.218320610687,1.80616016213817,5.19302934632071,2.22676405479064,"significant",2.65316568230374,"significant"
"317","Fresno","TCC",2015,"hlth_ins_per",78.3847129542822,1.83448234525184,0,0,NA,0,NA
"318","Fresno","Control",2015,"hlth_ins_per",81.6705384125157,1.63680360339153,4.19192127443255,2.19852770825009,"significant",2.61952237578734,"significant"
"319","Fresno","TCC",2016,"hlth_ins_per",81.0455201721649,1.99885525359637,0,0,NA,0,NA
"320","Fresno","Control",2016,"hlth_ins_per",83.6702371525028,1.30054067810682,3.23857132974439,1.81056167039871,"significant",2.15726496898569,"significant"
"321","Fresno","TCC",2017,"hlth_ins_per",83.7617537417237,1.69403010733507,0,0,NA,0,NA
"322","Fresno","Control",2017,"hlth_ins_per",86.3420158550396,1.13660545554969,3.08047766200321,2.08065004609859,"significant",2.47907239535151,"significant"
"323","Fresno","TCC",2018,"hlth_ins_per",86.8601882913105,1.72791328735983,0,0,NA,0,NA
"324","Fresno","Control",2018,"hlth_ins_per",89.162394526341,0.984315311718578,2.65047345661906,1.90441235649293,"significant",2.26908706305541,"significant"
"325","Fresno","TCC",2013,"hlth_ins_prv_per",19.5408551844195,1.91208051722921,0,0,NA,0,NA
"326","Fresno","Control",2013,"hlth_ins_prv_per",28.6876678075875,1.77692253171701,46.8086608126594,5.76435045209554,"significant",6.86816224079469,"significant"
"327","Fresno","TCC",2014,"hlth_ins_prv_per",20.4861860565508,2.14181912819838,0,0,NA,0,NA
"328","Fresno","Control",2014,"hlth_ins_prv_per",29.3516539440204,2.0147208674236,43.2753459477374,4.95961149431582,"significant",5.90932433365289,"significant"
"329","Fresno","TCC",2015,"hlth_ins_prv_per",21.5932278166878,2.01657495865123,0,0,NA,0,NA
"330","Fresno","Control",2015,"hlth_ins_prv_per",30.0536562300845,2.29609334177637,39.180934343027,4.55425059927646,"significant",5.42634113956344,"significant"
"331","Fresno","TCC",2016,"hlth_ins_prv_per",21.6704350431774,2.16467848318339,0,0,NA,0,NA
"332","Fresno","Control",2016,"hlth_ins_prv_per",29.9899970824824,2.27524825717522,38.3913014331673,4.35783648725098,"significant",5.19231581459691,"significant"
"333","Fresno","TCC",2017,"hlth_ins_prv_per",23.0401157291493,2.05496979927084,0,0,NA,0,NA
"334","Fresno","Control",2017,"hlth_ins_prv_per",32.5996087717492,2.29754329244818,41.4906468134867,5.10155124621039,"significant",6.07844403803792,"significant"
"335","Fresno","TCC",2018,"hlth_ins_prv_per",22.4272264906395,1.90847651789759,0,0,NA,0,NA
"336","Fresno","Control",2018,"hlth_ins_prv_per",32.3971195467874,2.30767579367098,44.454418205965,5.47667630026783,"significant",6.52540154925528,"significant"
"337","Fresno","TCC",2013,"hlth_ins_pub_per",60.4776411707105,2.65950929658292,0,0,NA,0,NA
"338","Fresno","Control",2013,"hlth_ins_pub_per",54.2354122686561,2.86648270042522,-10.3215482304186,2.6260677664438,"significant",3.12893180682666,"significant"
"339","Fresno","TCC",2014,"hlth_ins_pub_per",59.8586229225124,2.90834141204286,0,0,NA,0,NA
"340","Fresno","Control",2014,"hlth_ins_pub_per",55.6702290076336,2.81364125297204,-6.99714378712109,1.70263835171493,"significant",2.02867548289439,"significant"
"341","Fresno","TCC",2015,"hlth_ins_pub_per",61.7851431092483,2.54980198228078,0,0,NA,0,NA
"342","Fresno","Control",2015,"hlth_ins_pub_per",58.271488189462,2.71412298956312,-5.68689290493913,1.55209684690639,"nonsignificant",1.84930688142039,"nonsignificant"
"343","Fresno","TCC",2016,"hlth_ins_pub_per",64.4801002478956,2.55501497971167,0,0,NA,0,NA
"344","Fresno","Control",2016,"hlth_ins_pub_per",60.6781144500479,2.40569280227318,-5.89637079227674,1.78217802369764,"significant",2.12344615589506,"significant"
"345","Fresno","TCC",2017,"hlth_ins_pub_per",66.4858398709175,2.42192024389126,0,0,NA,0,NA
"346","Fresno","Control",2017,"hlth_ins_pub_per",61.2333985380418,2.77525069225362,-7.90009021932087,2.34570703973445,"significant",2.79488498351339,"significant"
"347","Fresno","TCC",2018,"hlth_ins_pub_per",70.1385131479277,2.7668856123944,0,0,NA,0,NA
"348","Fresno","Control",2018,"hlth_ins_pub_per",64.6725578983064,2.61759760322122,-7.79308685670758,2.36067437328952,"significant",2.8127184022173,"significant"
"349","Fresno","TCC",2013,"tenure_renter_per",71.6351391502427,2.66859528155128,0,0,NA,0,NA
"350","Fresno","Control",2013,"tenure_renter_per",67.9919371654966,2.72090266186854,-5.08577498133285,1.57251713393146,"nonsignificant",1.87363743617365,"nonsignificant"
"351","Fresno","TCC",2014,"tenure_renter_per",71.0286710577296,2.63966789397158,0,0,NA,0,NA
"352","Fresno","Control",2014,"tenure_renter_per",69.054082271873,2.47808118604149,-2.77998835745026,0.897144110296728,"nonsignificant",1.06893766333227,"nonsignificant"
"353","Fresno","TCC",2015,"tenure_renter_per",70.6361672884351,2.77764124017548,0,0,NA,0,NA
"354","Fresno","Control",2015,"tenure_renter_per",69.7634673229423,2.42800887458231,-1.2354860109117,0.389128943285529,"nonsignificant",0.463642996255098,"nonsignificant"
"355","Fresno","TCC",2016,"tenure_renter_per",70.4558568955568,2.66036534175648,0,0,NA,0,NA
"356","Fresno","Control",2016,"tenure_renter_per",71.2551159618008,2.56494799227268,1.13441110712599,0.35578180818068,"nonsignificant",0.423910239534427,"nonsignificant"
"357","Fresno","TCC",2017,"tenure_renter_per",69.2285632348724,2.80005313515361,0,0,NA,0,NA
