"","group","year","var","estimate","MOE","growth_per_base2013","statsig_90per_value","statsig_90per","statsig_95per_value","statsig_95per"
"1016","Ontario_Control",2014,"hhs_125kplus_per",5.62056227742264,0.717619029567653,9.07014708653716,1.7284745202156,"significant",2.05945900281008,"significant"
"1017","Ontario_Control",2015,"hhs_125kplus_per",5.7172082091014,0.683978544692109,10.9456153160879,1.51139264465436,"nonsignificant",1.80080825746051,"nonsignificant"
"1018","Ontario_Control",2016,"hhs_125kplus_per",5.72298712010659,0.653512079903563,11.0577583085904,1.27455602846262,"nonsignificant",1.51861994880652,"nonsignificant"
"1019","Ontario_Control",2017,"hhs_125kplus_per",6.75166919732928,0.738839581167222,31.0199079886422,2.91057915340957,"significant",3.46792409767949,"significant"
"1020","Ontario_Control",2018,"hhs_125kplus_per",8.77555661215968,0.865700498817277,70.2945725375719,5.38646190345713,"significant",6.41791205518297,"significant"
"1021","Ontario_Control",2013,"poverty_per",25.0606853945812,1.66761288583854,0,NA,NA,NA,NA
"1022","Ontario_Control",2014,"poverty_per",24.3028847499566,1.5620702256802,-3.02386240716482,-1.21991392671544,"nonsignificant",-1.45351446587372,"nonsignificant"
"1023","Ontario_Control",2015,"poverty_per",24.0630062000782,1.52634066924652,-3.98105310686644,-1.14785971152249,"nonsignificant",-1.36766263500552,"nonsignificant"
"1024","Ontario_Control",2016,"poverty_per",22.342309131632,1.47871839768595,-10.8471744493348,-2.59017509562522,"nonsignificant",-3.08616607138324,"nonsignificant"
"1025","Ontario_Control",2017,"poverty_per",20.3045881702598,1.4218438240924,-18.9783206222675,-3.99148648803468,"nonsignificant",-4.7558136878711,"nonsignificant"
"1026","Ontario_Control",2018,"poverty_per",19.237814634577,1.41306555761334,-23.235081835644,-4.38222029338391,"nonsignificant",-5.22136886020211,"nonsignificant"
"1027","Ontario_Control",2013,"ed_belowhs_per",38.4118263996404,1.413120751738,0,NA,NA,NA,NA
"1028","Ontario_Control",2014,"ed_belowhs_per",38.5515171855566,1.40246352945191,0.36366608674856,0.25808455795208,"nonsignificant",0.307505005219499,"nonsignificant"
"1029","Ontario_Control",2015,"ed_belowhs_per",37.5042568718073,1.31269362839062,-2.36273463904222,-1.2238832045768,"nonsignificant",-1.45824381821916,"nonsignificant"
"1030","Ontario_Control",2016,"ed_belowhs_per",37.0130242151096,1.28947292759263,-3.64159248763003,-1.55284018647023,"nonsignificant",-1.85019256260283,"nonsignificant"
"1031","Ontario_Control",2017,"ed_belowhs_per",35.2512921213019,1.28854266504114,-8.228023956622,-3.03951256784327,"nonsignificant",-3.62154688934517,"nonsignificant"
"1032","Ontario_Control",2018,"ed_belowhs_per",33.9748244977003,1.28415762174622,-11.551134944163,-3.82251245200648,"nonsignificant",-4.55448292153964,"nonsignificant"
"1033","Ontario_Control",2013,"ed_aboveba_per",8.36138440793088,0.632326141401643,0,NA,NA,NA,NA
"1034","Ontario_Control",2014,"ed_aboveba_per",8.5463842220599,0.634434069890091,2.21255004079878,0.75970009247058,"nonsignificant",0.905174578262819,"nonsignificant"
"1035","Ontario_Control",2015,"ed_aboveba_per",8.65385550960837,0.621383754599347,3.49787890866584,0.858065163215706,"nonsignificant",1.02237551361871,"nonsignificant"
"1036","Ontario_Control",2016,"ed_aboveba_per",9.59628752578107,0.654879621576638,14.7691226428828,2.88086915505652,"significant",3.43252495070564,"significant"
"1037","Ontario_Control",2017,"ed_aboveba_per",10.7074711472555,0.718668729926877,28.0585920329096,4.50755600900602,"significant",5.37070503200717,"significant"
"1038","Ontario_Control",2018,"ed_aboveba_per",11.1576634452451,0.689896802052176,33.4427757520867,4.91524805165919,"significant",5.85646576367903,"significant"
"1039","Ontario_Control",2013,"emp_16plus_per",51.4863081620064,0.83228098811508,0,NA,NA,NA,NA
"1040","Ontario_Control",2014,"emp_16plus_per",51.3003091213878,0.850881691098615,-0.361259230382845,-0.574809577629355,"nonsignificant",-0.68487949674987,"nonsignificant"
"1041","Ontario_Control",2015,"emp_16plus_per",53.086316302667,0.871310196426675,3.10763812318017,3.45377283474269,"significant",4.11513359033172,"significant"
"1042","Ontario_Control",2016,"emp_16plus_per",55.0299945191492,0.858836164876413,6.88277424357604,6.29264628233526,"significant",7.49762110235691,"significant"
"1043","Ontario_Control",2017,"emp_16plus_per",56.2146041913045,0.915878979415637,9.18359889860433,7.02689377163432,"significant",8.37246917471323,"significant"
"1044","Ontario_Control",2018,"emp_16plus_per",57.1515632113015,0.972969124319349,11.0034206210103,7.27860459936337,"significant",8.67237994817763,"significant"
"1045","Ontario_Control",2013,"heating_elec_per",25.6226085789085,1.43034129394957,0,NA,NA,NA,NA
"1046","Ontario_Control",2014,"heating_elec_per",27.2489990931009,1.46837925252867,6.34748218232236,2.91841465521189,"significant",3.47726001472055,"significant"
"1047","Ontario_Control",2015,"heating_elec_per",28.0550175194237,1.40565363953829,9.49321351502618,3.15475465802693,"significant",3.75885661381932,"significant"
"1048","Ontario_Control",2016,"heating_elec_per",28.1538819448851,1.40606841916819,9.87906191589014,2.68015220911361,"significant",3.19337284490132,"significant"
"1049","Ontario_Control",2017,"heating_elec_per",27.1293965929654,1.37465446677295,5.88069715625,1.39691598390846,"nonsignificant",1.66441053401859,"nonsignificant"
"1050","Ontario_Control",2018,"heating_elec_per",25.7271618464846,1.3247463005732,0.408050832350321,0.0882194504892904,"nonsignificant",0.105112536753197,"nonsignificant"
"1051","Ontario_Control",2013,"heating_utilitygas_per",69.0183705891566,1.49908589471364,0,NA,NA,NA,NA
"1052","Ontario_Control",2014,"heating_utilitygas_per",68.3094074188768,1.50952030378805,-1.02720937082113,-1.22580565116162,"nonsignificant",-1.46053439287342,"nonsignificant"
"1053","Ontario_Control",2015,"heating_utilitygas_per",67.3246425384666,1.45400388321613,-2.45402497368749,-2.10944076036038,"nonsignificant",-2.51337622511024,"nonsignificant"
"1054","Ontario_Control",2016,"heating_utilitygas_per",66.6201383160967,1.42556725601654,-3.47477382121323,-2.46198259458902,"nonsignificant",-2.93342607014862,"nonsignificant"
"1055","Ontario_Control",2017,"heating_utilitygas_per",67.1152526155958,1.43198258785048,-2.7574078572348,-1.68834761691943,"nonsignificant",-2.01164822441464,"nonsignificant"
"1056","Ontario_Control",2018,"heating_utilitygas_per",68.2942964050193,1.47803709196669,-1.04910356178574,-0.565791388850453,"nonsignificant",-0.674134420757986,"nonsignificant"
"1057","Ontario_Control",2013,"heating_other_fossil_per",0.70036472667875,0.265535663255764,0,NA,NA,NA,NA
"1058","Ontario_Control",2014,"heating_other_fossil_per",0.659160786569046,0.258074777546203,-5.8832117809673,-0.409309918210603,"nonsignificant",-0.487688413187101,"nonsignificant"
"1059","Ontario_Control",2015,"heating_other_fossil_per",0.746479792813772,0.262738094750117,6.58443584869099,0.321091355081061,"nonsignificant",0.382576933713604,"nonsignificant"
"1060","Ontario_Control",2016,"heating_other_fossil_per",0.905187911088552,0.262731572640806,29.2452170429983,1.16446005361507,"nonsignificant",1.38744176600945,"nonsignificant"
"1061","Ontario_Control",2017,"heating_other_fossil_per",0.996318405890551,0.28993876922367,42.2570794813246,1.38444874268504,"nonsignificant",1.64955594873111,"nonsignificant"
"1062","Ontario_Control",2018,"heating_other_fossil_per",0.942674632542947,0.256854823107293,34.5976741309165,1.07893890804528,"nonsignificant",1.28554423086246,"nonsignificant"
"1063","Ontario_Control",2013,"heating_other_nonfossil_per",0.61309883421718,0.252508555917283,0,NA,NA,NA,NA
"1064","Ontario_Control",2014,"heating_other_nonfossil_per",0.442389789643655,0.198815489709979,-27.8436420110781,-1.95380917719016,"nonsignificant",-2.32794284941806,"nonsignificant"
"1065","Ontario_Control",2015,"heating_other_nonfossil_per",0.317743585279331,0.153469759627449,-48.1741658039467,-2.59979920691534,"nonsignificant",-3.09763309760125,"nonsignificant"
"1066","Ontario_Control",2016,"heating_other_nonfossil_per",0.395490979844765,0.195986997770432,-35.4931117509403,-1.44577268125766,"nonsignificant",-1.72262276915806,"nonsignificant"
"1067","Ontario_Control",2017,"heating_other_nonfossil_per",0.486719221249246,0.217216837335354,-20.6132528582115,-0.697825053611064,"nonsignificant",-0.8314511277068,"nonsignificant"
"1068","Ontario_Control",2018,"heating_other_nonfossil_per",0.558162611374114,0.248355234152639,-8.96041874116601,-0.255155614789104,"nonsignificant",-0.304015200599783,"nonsignificant"
"1069","Ontario_Control",2013,"heating_no_per",4.04555727103891,0.667544452357178,0,NA,NA,NA,NA
"1070","Ontario_Control",2014,"heating_no_per",3.28695613705236,0.573058749074846,-18.7514619905935,-3.17168878036734,"nonsignificant",-3.77903344043768,"nonsignificant"
"1071","Ontario_Control",2015,"heating_no_per",3.4908267862195,0.586458205084076,-13.7120907616505,-1.62378469819301,"nonsignificant",-1.93472219359168,"nonsignificant"
"1072","Ontario_Control",2016,"heating_no_per",3.85127847217816,0.621852733839458,-4.80227533179524,-0.452242586179584,"nonsignificant",-0.538842230341632,"nonsignificant"
"1073","Ontario_Control",2017,"heating_no_per",4.18703330074672,0.643176257224057,3.49707148433163,0.280694282521273,"nonsignificant",0.334444251514709,"nonsignificant"
"1074","Ontario_Control",2018,"heating_no_per",4.37434105802824,0.665124428885715,8.12703330992256,0.573942414929236,"nonsignificant",0.683846281617814,"nonsignificant"
"1075","Ontario_Control",2013,"hlth_ins_per",70.7937766658476,1.05492833430045,0,NA,NA,NA,NA
"1076","Ontario_Control",2014,"hlth_ins_per",71.7014702273386,1.00809184757351,1.28216575557966,2.2881779031317,"significant",2.7263396292633,"significant"
"1077","Ontario_Control",2015,"hlth_ins_per",75.2448416319808,1.02040907001678,6.28736758478439,7.88798464464033,"significant",9.39844978935869,"significant"
"1078","Ontario_Control",2016,"hlth_ins_per",78.6276102217228,0.891393475985115,11.0657093389036,12.0458468993207,"significant",14.3524984332331,"significant"
"1079","Ontario_Control",2017,"hlth_ins_per",81.980822942095,0.894599358201775,15.8023018450494,14.8750427563389,"significant",17.7234551990421,"significant"
"1080","Ontario_Control",2018,"hlth_ins_per",85.5752605839055,0.729743536181116,20.8796374684568,18.9560684245694,"significant",22.5859538675721,"significant"
"1081","Ontario_Control",2013,"hlth_ins_prv_per",38.4876136439788,1.16983491285653,0,NA,NA,NA,NA
"1082","Ontario_Control",2014,"hlth_ins_prv_per",38.7172879994646,1.15903941074144,0.596748755613394,0.513012196080845,"nonsignificant",0.611248574053772,"nonsignificant"
"1083","Ontario_Control",2015,"hlth_ins_prv_per",39.5908918912903,1.1836483734647,2.86658003148005,1.7243179971707,"significant",2.05450654982041,"significant"
"1084","Ontario_Control",2016,"hlth_ins_prv_per",40.3528875143235,1.21492824707386,4.84642640512613,2.34868622512231,"significant",2.79843465120956,"significant"
"1085","Ontario_Control",2017,"hlth_ins_prv_per",41.6463240307009,1.19266182675155,8.20708297464482,3.4773966049622,"significant",4.14328106123156,"significant"
"1086","Ontario_Control",2018,"hlth_ins_prv_per",42.5540790506458,1.24891520153803,10.5656470268146,3.90908384234301,"significant",4.65763181215337,"significant"
"1087","Ontario_Control",2013,"hlth_ins_pub_per",36.4649183550383,1.28442575230278,0,NA,NA,NA,NA
"1088","Ontario_Control",2014,"hlth_ins_pub_per",37.3736697677532,1.25563434087896,2.49212518143288,1.86096888764478,"significant",2.2173246320874,"significant"
"1089","Ontario_Control",2015,"hlth_ins_pub_per",40.3499009504307,1.26973502615319,10.6540279552158,5.59480000812578,"significant",6.66614469053284,"significant"
"1090","Ontario_Control",2016,"hlth_ins_pub_per",43.3305149799192,1.34946932740694,18.8279500807721,7.82623175131194,"significant",9.32487187390358,"significant"
"1091","Ontario_Control",2017,"hlth_ins_pub_per",45.281608057883,1.32970865055948,24.1785532522015,8.77098568693876,"significant",10.4505361376292,"significant"
"1092","Ontario_Control",2018,"hlth_ins_pub_per",47.7070262971562,1.3437893209956,30.8299276380105,9.9484860359765,"significant",11.8535152769082,"significant"
"1093","Ontario_Control",2013,"tenure_renter_per",46.4187420285964,1.46608178286104,0,NA,NA,NA,NA
"1094","Ontario_Control",2014,"tenure_renter_per",46.8933177022274,1.42192383056675,1.02237943746668,0.854717471699619,"nonsignificant",1.01838677479104,"nonsignificant"
"1095","Ontario_Control",2015,"tenure_renter_per",48.024984221637,1.36584009535615,3.46033115686578,2.08501297056218,"significant",2.48427077343578,"significant"
"1096","Ontario_Control",2016,"tenure_renter_per",48.4592771186261,1.3764556967825,4.39592931831867,2.15490123868943,"significant",2.56754190141719,"significant"
"1097","Ontario_Control",2017,"tenure_renter_per",47.6028038355139,1.41958720959669,2.55082700472161,1.0671056061995,"nonsignificant",1.27144497759941,"nonsignificant"
"1098","Ontario_Control",2018,"tenure_renter_per",47.3797366299382,1.40840028332405,2.07027282374393,0.777597440781929,"nonsignificant",0.926499078378468,"nonsignificant"
"1099","Ontario_Control",2013,"tenure_owner_per",53.5812579714036,1.35949140533136,0,NA,NA,NA,NA
"1100","Ontario_Control",2014,"tenure_owner_per",53.1066822977726,1.33583900691527,-0.885712078436743,-0.915888576923612,"nonsignificant",-1.09127149590898,"nonsignificant"
"1101","Ontario_Control",2015,"tenure_owner_per",51.975015778363,1.29515640620743,-2.99776872334338,-2.22498723162109,"nonsignificant",-2.6510486163996,"nonsignificant"
"1102","Ontario_Control",2016,"tenure_owner_per",51.5407228813739,1.29851204652039,-3.80830007970103,-2.30504570819531,"nonsignificant",-2.74643743955186,"nonsignificant"
"1103","Ontario_Control",2017,"tenure_owner_per",52.3971961644861,1.36142725062852,-2.20984323949511,-1.13186494882005,"nonsignificant",-1.34860504540261,"nonsignificant"
"1104","Ontario_Control",2018,"tenure_owner_per",52.6202633700618,1.33003546187499,-1.79352750891871,-0.831189246847902,"nonsignificant",-0.990353145180479,"nonsignificant"
"1105","Ontario_Control",2013,"hhs_rent30plus_per",65.3747891058086,3.31066346168478,0,NA,NA,NA,NA
"1106","Ontario_Control",2014,"hhs_rent30plus_per",64.0849056603774,3.10804030160526,-1.97305943632737,-1.04484713489814,"nonsignificant",-1.24492424583609,"nonsignificant"
"1107","Ontario_Control",2015,"hhs_rent30plus_per",61.3042099061948,3.04502034151814,-6.22652746615466,-2.35377975515004,"nonsignificant",-2.80450353805111,"nonsignificant"
"1108","Ontario_Control",2016,"hhs_rent30plus_per",59.8088421420155,2.90896667769623,-8.51390427399274,-2.68210567376976,"nonsignificant",-3.19570037725758,"nonsignificant"
"1109","Ontario_Control",2017,"hhs_rent30plus_per",58.5204928777418,2.89201111651784,-10.4846169629292,-2.86769383314306,"nonsignificant",-3.41682669480875,"nonsignificant"
"1110","Ontario_Control",2018,"hhs_rent30plus_per",58.1133557310528,2.95723746189284,-11.1073908980467,-2.69086443928457,"nonsignificant",-3.20613635319013,"nonsignificant"
"1111","Ontario_Control",2013,"hhs_rent50plus_per",35.7772957339118,2.6662689498165,0,NA,NA,NA,NA
"1112","Ontario_Control",2014,"hhs_rent50plus_per",33.4433962264151,2.38633497656122,-6.52340949649944,-2.39920449732718,"nonsignificant",-2.85862663511324,"nonsignificant"
"1113","Ontario_Control",2015,"hhs_rent50plus_per",31.6490687451851,2.30040492110623,-11.5386781030901,-3.04911424690952,"nonsignificant",-3.63298718780709,"nonsignificant"
"1114","Ontario_Control",2016,"hhs_rent50plus_per",31.5628682407367,2.23724868502659,-11.7796144362594,-2.57146256904653,"nonsignificant",-3.06387029503416,"nonsignificant"
"1115","Ontario_Control",2017,"hhs_rent50plus_per",29.498383291095,2.13257237174648,-17.5499917308319,-3.38231956694502,"nonsignificant",-4.02999778189194,"nonsignificant"
"1116","Ontario_Control",2018,"hhs_rent50plus_per",29.3904620620446,2.24723691235848,-17.8516389817953,-3.0130160073282,"nonsignificant",-3.58997651936977,"nonsignificant"
"1117","Ontario_Control",2013,"hhs_mort30plus_per",31.6044433308277,2.28195339632213,0,NA,NA,NA,NA
"1118","Ontario_Control",2014,"hhs_mort30plus_per",31.217460119122,2.26114787648604,-1.22445824359205,-0.44309929069369,"nonsignificant",-0.52794809103929,"nonsignificant"
"1119","Ontario_Control",2015,"hhs_mort30plus_per",29.867682773637,2.1116160961833,-5.49530500825677,-1.45293841188754,"nonsignificant",-1.73116066097239,"nonsignificant"
"1120","Ontario_Control",2016,"hhs_mort30plus_per",28.1329503487895,2.00302497119001,-10.9841927785263,-2.42803398190557,"nonsignificant",-2.89297665929174,"nonsignificant"
"1121","Ontario_Control",2017,"hhs_mort30plus_per",26.3586201421142,2.02513929921761,-16.5983723674593,-3.16223902878716,"nonsignificant",-3.76777416195917,"nonsignificant"
"1122","Ontario_Control",2018,"hhs_mort30plus_per",26.5027107723737,2.04469464856785,-16.1424534678567,-2.73901888182784,"nonsignificant",-3.26351185919913,"nonsignificant"
"1123","Ontario_Control",2013,"hhs_mort50plus_per",8.11409003591414,1.20156022536511,0,NA,NA,NA,NA
"1124","Ontario_Control",2014,"hhs_mort50plus_per",7.19313590736807,1.14947730468306,-11.3500605054885,-2.03721937499915,"nonsignificant",-2.42732521276494,"nonsignificant"
"1125","Ontario_Control",2015,"hhs_mort50plus_per",6.90478184406666,1.07411138556329,-14.9038054359134,-1.95163356952518,"nonsignificant",-2.32535063603,"nonsignificant"
"1126","Ontario_Control",2016,"hhs_mort50plus_per",6.56544932293804,1.03052442668587,-19.0858211595089,-2.0776578245055,"nonsignificant",-2.47550719515549,"nonsignificant"
"1127","Ontario_Control",2017,"hhs_mort50plus_per",6.47056488428407,1.08593605947212,-20.2551998357868,-1.86637014489403,"nonsignificant",-2.2237601726397,"nonsignificant"
"1128","Ontario_Control",2018,"hhs_mort50plus_per",5.98334250019643,1.04295419665827,-26.2598458519281,-2.2029715789335,"nonsignificant",-2.62481720043141,"nonsignificant"
"1129","Ontario_Control",2013,"hhs_occup_1plus_per",19.149269427849,1.40743085081884,0,NA,NA,NA,NA
"1130","Ontario_Control",2014,"hhs_occup_1plus_per",18.1180738348559,1.35865606631621,-5.38503882290902,-1.93898130367511,"nonsignificant",-2.31027559586821,"nonsignificant"
"1131","Ontario_Control",2015,"hhs_occup_1plus_per",17.7218220200657,1.30027055190448,-7.45431784309917,-1.93762801881633,"nonsignificant",-2.30866317135562,"nonsignificant"
"1132","Ontario_Control",2016,"hhs_occup_1plus_per",16.7586659052937,1.22161954377193,-12.4840455744942,-2.72415579504741,"nonsignificant",-3.24580264941818,"nonsignificant"
"1133","Ontario_Control",2017,"hhs_occup_1plus_per",17.0185327703476,1.28922759641606,-11.126986674503,-2.05316061628757,"nonsignificant",-2.44631903217243,"nonsignificant"
"1134","Ontario_Control",2018,"hhs_occup_1plus_per",17.8219254542823,1.26510146223467,-6.93156456212523,-1.15378903489026,"nonsignificant",-1.37472736072031,"nonsignificant"
"1135","Ontario_Control",2013,"hhs_occup_1plus_owner_per",7.74428855921774,0.838699913495998,0,NA,NA,NA,NA
"1136","Ontario_Control",2014,"hhs_occup_1plus_owner_per",7.02514985954124,0.785903765175092,-9.28605247825551,-2.30145199129797,"nonsignificant",-2.74215556409971,"nonsignificant"
"1137","Ontario_Control",2015,"hhs_occup_1plus_owner_per",6.52244880193258,0.758078242403229,-15.777301529278,-2.81104445251667,"nonsignificant",-3.34932956044539,"nonsignificant"
"1138","Ontario_Control",2016,"hhs_occup_1plus_owner_per",5.87526172197196,0.70087053443337,-24.1342613069492,-3.6315148509112,"nonsignificant",-4.32691131172399,"nonsignificant"
"1139","Ontario_Control",2017,"hhs_occup_1plus_owner_per",6.02159036545542,0.741556248042765,-22.2447572890587,-2.83007904258015,"nonsignificant",-3.37200907201039,"nonsignificant"
"1140","Ontario_Control",2018,"hhs_occup_1plus_owner_per",6.33411200463068,0.716223534052255,-18.2092459985698,-2.10330527905952,"nonsignificant",-2.50606586441134,"nonsignificant"
"1141","Ontario_Control",2013,"hhs_occup_1plus_renter_per",11.4049808686313,1.14175172045078,0,NA,NA,NA,NA
"1142","Ontario_Control",2014,"hhs_occup_1plus_renter_per",11.0929239753147,1.11822933524589,-2.73614569731468,-0.718242933164751,"nonsignificant",-0.855778813983533,"nonsignificant"
"1143","Ontario_Control",2015,"hhs_occup_1plus_renter_per",11.1993732181331,1.06461456444842,-1.80278821040053,-0.34256840757683,"nonsignificant",-0.408166613283032,"nonsignificant"
"1144","Ontario_Control",2016,"hhs_occup_1plus_renter_per",10.8834041833217,1.00798277616038,-4.57323595118106,-0.727276304546149,"nonsignificant",-0.866541979884773,"nonsignificant"
"1145","Ontario_Control",2017,"hhs_occup_1plus_renter_per",10.9969424048922,1.06205538767145,-3.57772159759953,-0.481259858461187,"nonsignificant",-0.573416001570776,"nonsignificant"
"1146","Ontario_Control",2018,"hhs_occup_1plus_renter_per",11.4878134496517,1.05051939838255,0.72628426101287,0.087823773138885,"nonsignificant",0.104641091399523,"nonsignificant"
"1147","Ontario_Control",2013,"hhs_same1yr_owner_per",49.8917791954735,1.53171817274296,0,NA,NA,NA,NA
"1148","Ontario_Control",2014,"hhs_same1yr_owner_per",49.8823462705185,1.56412656767064,-0.0189067720314913,-0.0158492718393847,"nonsignificant",-0.0188842387873519,"nonsignificant"
"1149","Ontario_Control",2015,"hhs_same1yr_owner_per",49.1515535971182,1.50687783827567,-1.483662459611,-0.896040272423491,"nonsignificant",-1.06762245224927,"nonsignificant"
"1150","Ontario_Control",2016,"hhs_same1yr_owner_per",48.7822681952445,1.49364687138519,-2.22383530537557,-1.10134838278087,"nonsignificant",-1.31224488161125,"nonsignificant"
"1151","Ontario_Control",2017,"hhs_same1yr_owner_per",49.6162354202976,1.44718592172668,-0.552282920391115,-0.240488991797929,"nonsignificant",-0.286540075333702,"nonsignificant"
"1152","Ontario_Control",2018,"hhs_same1yr_owner_per",50.2389702806855,1.45276506699116,0.695888362392854,0.270538081199114,"nonsignificant",0.32234324568405,"nonsignificant"
"1153","Ontario_Control",2013,"hhs_same1yr_renter_per",32.8809457532566,1.74697770563345,0,NA,NA,NA,NA
"1154","Ontario_Control",2014,"hhs_same1yr_renter_per",33.5911320273297,1.706222705815,2.15987179749167,1.06975949138651,"nonsignificant",1.2746070535669,"nonsignificant"
"1155","Ontario_Control",2015,"hhs_same1yr_renter_per",35.655705207354,1.63873109666002,8.43880670257965,3.0130392586692,"significant",3.59000422309522,"significant"
"1156","Ontario_Control",2016,"hhs_same1yr_renter_per",37.8204185104288,1.65931469442396,15.0222952655887,4.35371674450052,"significant",5.18740718493679,"significant"
"1157","Ontario_Control",2017,"hhs_same1yr_renter_per",38.4792420789203,1.74965608156434,17.0259589480005,4.1642952352411,"significant",4.96171347177663,"significant"
"1158","Ontario_Control",2018,"hhs_same1yr_renter_per",39.3467216177479,1.6839886068613,19.6642028274111,4.38340818507394,"significant",5.22278422051363,"significant"
"1159","Ontario_Control",2013,"hhs_same1yr_75kminus_per",81.5641904006226,1.20968329878933,0,NA,NA,NA,NA
"1160","Ontario_Control",2014,"hhs_same1yr_75kminus_per",81.8949823215226,1.20432928710159,0.405560233326996,0.712820527948962,"nonsignificant",0.849318075854082,"nonsignificant"
"1161","Ontario_Control",2015,"hhs_same1yr_75kminus_per",83.1261671771121,1.21538346776032,1.91502762280546,2.36919374399959,"significant",2.82286914178675,"significant"
"1162","Ontario_Control",2016,"hhs_same1yr_75kminus_per",84.7100162800463,1.1568879733698,3.85687133529089,3.99128117877719,"significant",4.75556906407495,"significant"
"1163","Ontario_Control",2017,"hhs_same1yr_75kminus_per",85.3240500490111,1.29251870403205,4.6096940703035,3.90613566148101,"significant",4.65411908601993,"significant"
"1164","Ontario_Control",2018,"hhs_same1yr_75kminus_per",85.94201332613,1.13091553636742,5.36733449324355,4.34876884695158,"significant",5.18151181764443,"significant"
"1165","Ontario_Control",2013,"hhs_same1yr_75kplus_per",2.67412318514393,0.297203834291518,0,NA,NA,NA,NA
"1166","Ontario_Control",2014,"hhs_same1yr_75kplus_per",2.83231776122771,0.31284841402434,5.91575500196225,1.34848990530472,"nonsignificant",1.60671137653328,"nonsignificant"
"1167","Ontario_Control",2015,"hhs_same1yr_75kplus_per",2.90281616493613,0.307165412512829,8.55207348198113,1.39168964139749,"nonsignificant",1.65818340251616,"nonsignificant"
"1168","Ontario_Control",2016,"hhs_same1yr_75kplus_per",2.97313424039956,0.297735058523539,11.1816485088191,1.50945436135214,"nonsignificant",1.79849881352595,"nonsignificant"
"1169","Ontario_Control",2017,"hhs_same1yr_75kplus_per",3.38537161967364,0.313756858578336,26.597444668258,3.02680624007828,"significant",3.60640743498688,"significant"
"1170","Ontario_Control",2018,"hhs_same1yr_75kplus_per",3.99495768053304,0.339423882652063,49.3931806405554,4.81604810326164,"significant",5.73827008048196,"significant"
"1171","Ontario_Control",2013,"tenure_vacant_rent_per",3.21130378933847,0.636299447864632,0,NA,NA,NA,NA
"1172","Ontario_Control",2014,"tenure_vacant_rent_per",2.9016712806316,0.56909837537572,-9.64195632113197,-1.33416083491881,"nonsignificant",-1.58963844160539,"nonsignificant"
"1173","Ontario_Control",2015,"tenure_vacant_rent_per",2.65306537983833,0.52781447911652,-17.3835440718344,-1.75629492408136,"nonsignificant",-2.09260671805439,"nonsignificant"
"1174","Ontario_Control",2016,"tenure_vacant_rent_per",2.35369210515818,0.550414156430366,-26.7060278453744,-2.1647893657588,"nonsignificant",-2.5793234996275,"nonsignificant"
"1175","Ontario_Control",2017,"tenure_vacant_rent_per",1.71799665453114,0.439273744485898,-46.5015841779002,-3.55204240476284,"nonsignificant",-4.23222073758977,"nonsignificant"
"1176","Ontario_Control",2018,"tenure_vacant_rent_per",1.62903351824361,0.434290367413827,-49.2718962418939,-3.37863795617464,"nonsignificant",-4.0256111818251,"nonsignificant"
"1177","Ontario_Control",2013,"tenure_vacant_sale_per",1.38189653386372,0.432600636552843,0,NA,NA,NA,NA
"1178","Ontario_Control",2014,"tenure_vacant_sale_per",1.27140367066544,0.411749923683557,-7.99574067165125,-0.680526364914891,"nonsignificant",-0.810839924153912,"nonsignificant"
"1179","Ontario_Control",2015,"tenure_vacant_sale_per",0.859242970292998,0.331415342874407,-37.8214685950043,-2.49451793243463,"nonsignificant",-2.97219157907104,"nonsignificant"
"1180","Ontario_Control",2016,"tenure_vacant_sale_per",0.570471137351897,0.245896800553316,-58.7182452975052,-3.46302843394245,"nonsignificant",-4.12616153831441,"nonsignificant"
"1181","Ontario_Control",2017,"tenure_vacant_sale_per",0.462461871494637,0.212774664440105,-66.5342621417816,-3.50758678889009,"nonsignificant",-4.17925234420947,"nonsignificant"
"1182","Ontario_Control",2018,"tenure_vacant_sale_per",0.513712008750684,0.227584836318989,-62.8255809199861,-2.92169702020231,"nonsignificant",-3.48117091768786,"nonsignificant"
"1183","Ontario_Control",2013,"hhs_1veh_per",31.0621825423463,1.49850347423652,0,NA,NA,NA,NA
"1184","Ontario_Control",2014,"hhs_1veh_per",32.4559269172068,1.49785654532503,4.48694927653702,2.41966379413081,"significant",2.88300366960266,"significant"
"1185","Ontario_Control",2015,"hhs_1veh_per",32.1791551502753,1.47825172465376,3.59592442162179,1.38019438451342,"nonsignificant",1.64448692622876,"nonsignificant"
"1186","Ontario_Control",2016,"hhs_1veh_per",31.827506714887,1.41942392292505,2.4638454541862,0.787438767325265,"nonsignificant",0.938224914259891,"nonsignificant"
"1187","Ontario_Control",2017,"hhs_1veh_per",31.245710006864,1.44485766375464,0.590838922111985,0.162151622301448,"nonsignificant",0.193201932954917,"nonsignificant"
"1188","Ontario_Control",2018,"hhs_1veh_per",29.2270481466934,1.38387330319043,-5.90793770898467,-1.4799766267683,"nonsignificant",-1.76337640636224,"nonsignificant"
"1189","Ontario_Control",2013,"commute_car_alone_per",74.7845876167308,1.28442948869219,0,NA,NA,NA,NA
"1190","Ontario_Control",2014,"commute_car_alone_per",75.9391507753319,1.22306215016661,1.54385174191004,2.39449580837885,"significant",2.85301628232374,"significant"
